ITEM_SEQ,INGR_CODE,INGR_NAME,QNT,INGD_UNIT_CD
201401227,D000011,"발사르탄",160.0,"밀리그램"
201401227,D000152,"암로디핀베실산염",6.94,"밀리그램"
201401232,D000916,"암브록솔염산염",30.0,"밀리그램"
201401233,D000455,"아토르바스타틴칼슘삼수화물",21.69,"밀리그램"
201401235,D000739,"에페리손염산염",50.0,"밀리그램"
201401236,D000749,"에티닐에스트라디올",0.020,"밀리그램"
201401239,D001325,"엔테카비르",0.53,"밀리그램"
201401248,D000086,"덱시부프로펜",300,"밀리그램"
201401251,D001310,"프레드니카르베이트",2.5,"밀리그램"
201401264,D000219,"로수바스타틴칼슘",10.40,"밀리그램"
201401265,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201401266,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201401271,D000577,"인슐린데글루덱",70,"유니트"
201401272,D000577,"인슐린데글루덱",100,"유니트"
201401273,D000577,"인슐린데글루덱",200,"유니트"
201401281,D000373,"클래리트로마이신",250,"밀리그램"
201401283,D000906,"아세브로필린(아세필린산암브록솔)",100.0,"밀리그램"
201401302,D000709,"클로르헥시딘글루콘산염액",0.05,"밀리리터"
201401303,D000465,"엘로티닙염산염",163.93,"밀리그램"
201401304,D000380,"테르비나핀염산염",140.625,"밀리그램"
201401305,D000739,"에페리손염산염",50,"밀리그램"
201401310,D000328,"베다퀼린푸마르산염",120.89,"밀리그램"
201401312,D000729,"세프트리악손나트륨수화물",2,"그램"
201401314,D000373,"클래리트로마이신",,"밀리그램"
201401316,D001488,"라푸티딘",10,"밀리그램"
201401334,D000793,"레보플록사신수화물",102.49,"밀리그램"
201401350,D001617,"L-이소류신",,"밀리그램"
201401350,D001825,"L-시스테인염산염수화물",,"밀리그램"
201401350,D000283,"L-메티오닌",,"밀리그램"
201401350,D000363,"L-아르기닌",,"밀리그램"
201401356,D000892,"리바스티그민",9.00,"밀리그램"
201401357,D000892,"리바스티그민",18.00,"밀리그램"
201401358,D000892,"리바스티그민",9.00,"밀리그램"
201401359,D000892,"리바스티그민",18.00,"밀리그램"
201401364,D000892,"리바스티그민",18.00,"밀리그램"
201401365,D000892,"리바스티그민",9.00,"밀리그램"
201401374,D000739,"에페리손염산염",,"밀리그램"
201401375,D000145,"클로르페니라민말레산염",250.0,"밀리그램"
201401375,D000893,"글리시리진산이칼륨",300.0,"밀리그램"
201401376,D000773,"트라마돌염산염",18.75,"밀리그램"
201401376,D000134,"아세트아미노펜",162.5,"밀리그램"
201401380,D000380,"테르비나핀염산염",10,"밀리그램"
201401380,D000709,"리도카인",20,"밀리그램"
201401380,D000893,"글리시리진산이칼륨",5,"밀리그램"
201401382,D000005,"메틸프레드니솔론",4.0,"밀리그램"
201401391,D000623,"플루오로우라실",,"밀리그램"
201401399,D000189,"파클리탁셀",6.0,"밀리그램"
201401400,D000486,"토브라마이신",3,"밀리그램"
201401402,D000902,"케토티펜푸마르산염",27.6,"밀리그램"
201401404,D001615,"파모티딘",20.0,"밀리그램"
201401405,D000525,"록소프로펜나트륨수화물",68.1,"밀리그램"
201401406,D000793,"레보플록사신수화물",,"밀리그램"
201401409,D000892,"리바스티그민",9.0,"밀리그램"
201401410,D000892,"리바스티그민",18.0,"밀리그램"
201401411,D000892,"리바스티그민",9.0,"밀리그램"
201401412,D000892,"리바스티그민",18.0,"밀리그램"
201401413,D000892,"리바스티그민",9.0,"밀리그램"
201401414,D000892,"리바스티그민",18.0,"밀리그램"
201401415,D000892,"리바스티그민",9.0,"밀리그램"
201401416,D000892,"리바스티그민",18.0,"밀리그램"
201401417,D000134,"아세트아미노펜",100,"밀리그램"
201401417,D000155,"에페드린염산염",12.5,"밀리그램"
201401417,D000747,"카페인무수물",25,"밀리그램"
201401456,D000903,"레보세티리진염산염",5,"밀리그램"
201401458,D000892,"리바스티그민",9.0,"밀리그램"
201401459,D000892,"리바스티그민",18.0,"밀리그램"
201401460,D000892,"리바스티그민",9.00,"밀리그램"
201401461,D000892,"리바스티그민",18.00,"밀리그램"
201401469,D000729,"세프트리악손나트륨수화물",500,"밀리그램"
201401470,D000729,"세프트리악손나트륨수화물",1,"그램"
201401471,D000204,"라베프라졸나트륨",10.0,"밀리그램"
201401472,D000204,"라베프라졸나트륨",20.0,"밀리그램"
201401473,D000699,"란소프라졸과립",176.5,"밀리그램"
201401474,D000699,"란소프라졸과립",353,"밀리그램"
201401475,D000155,"에페드린염산염",15,"밀리그램"
201401475,D000747,"카페인무수물",45,"밀리그램"
201401475,D000134,"아세트아미노펜",200,"밀리그램"
201401482,D000199,"덱사메타손포스페이트이나트륨",5,"밀리그램"
201401484,D000452,"아스피린",100,"밀리그램"
201401485,D000666,"오플록사신",3,"밀리그램"
201401487,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201401489,D000384,"티아넵틴나트륨",12.5,"밀리그램"
201401490,D000739,"아세클로페낙",100,"밀리그램"
201401504,D000145,"클로르페니라민말레산염",2.0,"밀리그램"
201401514,D000892,"리바스티그민",18.00,"밀리그램"
201401515,D000892,"리바스티그민",9.00,"밀리그램"
201401516,D000892,"리바스티그민",18.00,"밀리그램"
201401517,D000892,"리바스티그민",9.00,"밀리그램"
201401518,D000718,"메트포르민염산염",500.0,"밀리그램"
201401524,D000892,"리바스티그민",18.0,"밀리그램"
201401525,D000892,"리바스티그민",9.0,"밀리그램"
201401536,D000155,"에페드린염산염",15,"밀리그램"
201401536,D000747,"카페인무수물",45,"밀리그램"
201401536,D000134,"아세트아미노펜",200,"밀리그램"
201401569,D001003,"토파시티닙시트르산염",8.078,"밀리그램"
201401570,D000147,"산화마그네슘",33.17,"밀리그램"
201401570,D000283,"DL-메티오닌",75,"밀리그램"
201401570,D001098,"아스코르브산97%",51.55,"밀리그램"
201401570,D001521,"니코틴산아미드",50,"밀리그램"
201401570,D000363,"티아민질산염",50,"밀리그램"
201401592,D001521,"피리독신염산염",50,"밀리그램"
201401626,D000107,"피나스테리드",5,"밀리그램"
201401660,D000092,"dl-메틸에페드린염산염",24,"밀리그램"
201401660,D000145,"클로르페니라민말레산염",4,"밀리그램"
201401660,D000493,"덱스트로메토르판브롬화수소산염수화물",20,"밀리그램"
201401680,D000219,"로수바스타틴칼슘",5.20,"밀리그램"
201401681,D000156,"에피나스틴염산염",10.0,"밀리그램"
201401704,D000758,"이소트레티노인",20,"밀리그램"
201401707,D000161,"이리노테칸염산염",20,"밀리그램"
201401730,D000156,"에피나스틴염산염",,"밀리그램"
201401768,D000134,"아세트아미노펜",200.00,"밀리그램"
201401768,D000316,"슈도에페드린염산염",15.00,"밀리그램"
201401768,D000145,"d-클로르페니라민말레산염",0.58,"밀리그램"
201401768,D000092,"dl-메틸에페드린염산염",12.50,"밀리그램"
201401785,D000035,"에스시탈로프람옥살산염",19.16,"밀리그램"
201401786,D000035,"에스시탈로프람옥살산염",25.54,"밀리그램"
201401792,D000890,"둘록세틴염산염장용과립",176.47,"밀리그램"
201401794,D000043,"옥살리플라틴",100,"밀리그램"
201401795,D000043,"옥살리플라틴",50,"밀리그램"
201401796,D000366,"젬시타빈염산염",228,"밀리그램"
201401797,D000366,"젬시타빈염산염",1140,"밀리그램"
201401816,D000739,"에페리손염산염",50,"밀리그램"
201401826,D000134,"아세트아미노펜",200.00,"밀리그램"
201401826,D000145,"클로르페니라민말레산염",1.25,"밀리그램"
201401826,D000316,"슈도에페드린염산염",15.00,"밀리그램"
201401870,D000455,"아토르바스타틴칼슘삼수화물",43.40,"밀리그램"
201401876,D001098,"진피",250,"밀리그램"
201401876,D001670,"후박",50,"밀리그램"
201401876,D000709,"L-멘톨",8,"밀리그램"
201401893,D001521,"피리독신염산염",5.000,"밀리그램"
201401893,D001098,"아스코르브산",500.000,"밀리그램"
201401893,D000363,"티아민질산염",5.000,"밀리그램"
201401904,D000147,"산화마그네슘",250,"밀리그램"
201401904,D000363,"티아민질산염",15,"밀리그램"
201401904,D001098,"리보플라빈",6,"밀리그램"
201401904,D001521,"피리독신염산염",1,"밀리그램"
201401904,D000658,"농축콜레칼시페롤(분말형)","1,000","마이크로그램"
201401921,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201401922,D000455,"아토르바스타틴칼슘수화물",10.85,"밀리그램"
201401923,D000902,"케토티펜푸마르산염",,"밀리그램"
201401931,D000658,"알렌드론산나트륨수화물",91.37,"밀리그램"
201401934,D001521,"시아노코발라민1000배산",50.0,"밀리그램"
201401934,D001377,"벤포티아민",50.0,"밀리그램"
201401934,D001495,"우르소데옥시콜산",15.0,"밀리그램"
201401934,D001825,"L-시스테인",25.0,"밀리그램"
201401934,D000658,"콜레칼시페롤농축분말",10.0,"밀리그램"
201401934,D001098,"리보플라빈",50.0,"밀리그램"
201401934,D000147,"산화마그네슘",100.0,"밀리그램"
201401937,D000140,"시메티딘",200,"밀리그램"
201401938,D000671,"에르고칼시페롤과립",0.2,"밀리그램"
201401943,D000550,"아미카신황산염",250,"밀리그램"
201401944,D001300,"비사코딜",5.0,"밀리그램"
201401945,D000972,"올메사탄메독소밀",20,"밀리그램"
201401945,D000559,"히드로클로로티아지드",12.5,"밀리그램"
201401950,D000363,"감초가루",17.0,"밀리그램"
201401956,D001035,"리네졸리드",600.00,"밀리그램"
201401964,D001733,"포비돈요오드",0.450,"그램"
201401965,D000890,"둘록세틴염산염장용과립",176.47,"밀리그램"
201401966,D000890,"둘록세틴염산염장용과립",352.94,"밀리그램"
201401967,D000325,"미코페놀레이트모페틸",34.980,"그램"
201401970,D000005,"메틸프레드니솔론",4.0,"밀리그램"
201401984,D000455,"아토르바스타틴칼슘삼수화물",10.85,"밀리그램"
201401984,D000046,"이르베사르탄",300.00,"밀리그램"
201401985,D000455,"아토르바스타틴칼슘삼수화물",21.70,"밀리그램"
201401985,D000046,"이르베사르탄",300.00,"밀리그램"
201401986,D000342,"실로도신",4.0,"밀리그램"
201401987,D000011,"발사르탄",160,"밀리그램"
201401987,D000152,"암로디핀베실산염",13.87,"밀리그램"
201401988,D000011,"발사르탄",160,"밀리그램"
201401988,D000152,"암로디핀베실산염",6.94,"밀리그램"
201401993,D000480,"클린다마이신포스페이트",,"그램"
201401996,D000152,"암로디핀베실산염",,"밀리그램"
201401996,D000011,"발사르탄",,"밀리그램"
201401997,D000903,"레보세티리진염산염",5,"밀리그램"
201402003,D000522,"히드로코르티손",25,"밀리그램"
201402013,D000140,"시메티딘",200,"밀리그램"
201402016,D000758,"이소트레티노인",20,"밀리그램"
201402022,D001488,"라푸티딘",10.0,"밀리그램"
201402023,D000156,"에피나스틴염산염",10.0,"밀리그램"
201402024,D001489,"니자티딘",150.0,"밀리그램"
201402033,D001098,"작약",1,"그램"
201402033,D000363,"감초",0.67,"그램"
201402033,D000134,"아세트아미노펜",200,"밀리그램"
201402038,D000680,"테네리글립틴브롬화수소산염수화물",31.0,"밀리그램"
201402039,D000240,"사르포그렐레이트염산염",100.0,"밀리그램"
201402047,D000709,"리도카인",17.31,"밀리그램"
201402047,D000560,"에피네프린",0.0125,"밀리그램"
201402049,D000718,"메트포르민염산염",500,"밀리그램"
201402057,D000147,"클로르족사존",200,"밀리그램"
201402058,D000075,"플루오로메톨론",1,"밀리그램"
201402060,D000147,"클로르족사존",250,"밀리그램"
201402060,D000134,"아세트아미노펜",300,"밀리그램"
201402061,D000316,"슈도에페드린염산염",60,"밀리그램"
201402061,D001098,"트리프롤리딘염산염수화물",2.5,"밀리그램"
201402063,D000267,"이오파미돌",0.612,"그램"
201402064,D000267,"이오파미돌",0.7552,"그램"
201402067,D000152,"암로디핀베실산염",13.87,"밀리그램"
201402067,D000455,"아토르바스타틴칼슘삼수화물",21.70,"밀리그램"
201402068,D000152,"암로디핀베실산염",6.935,"밀리그램"
201402068,D000455,"아토르바스타틴칼슘삼수화물",10.85,"밀리그램"
201402069,D000152,"암로디핀베실산염",6.935,"밀리그램"
201402069,D000455,"아토르바스타틴칼슘삼수화물",21.70,"밀리그램"
201402071,D000107,"피나스테리드",,"밀리그램"
201402074,D000982,"나프록센",500,"밀리그램"
201402081,D000145,"클로르페니라민말레산염",2,"밀리그램"
201402081,D000092,"dl-메틸에페드린염산염",12.5,"밀리그램"
201402081,D000493,"덱스트로메토르판브롬화수소산염수화물",10,"밀리그램"
201402083,D001781,"부데소니드",100,"밀리그램"
201402095,D000747,"카페인무수물",25,"밀리그램"
201402095,D000363,"티아민질산염",5,"밀리그램"
201402095,D001098,"리보플라빈",2,"밀리그램"
201402095,D001521,"피리독신염산염",5,"밀리그램"
201402096,D000522,"히드로코르티손",10,"밀리그램"
201402125,D000216,"레티놀팔미테이트과립",3.0,"밀리그램"
201402125,D000147,"산화마그네슘",10.0,"밀리그램"
201402125,D000658,"콜레칼시페롤과립",46.4,"밀리그램"
201402125,D000363,"티아민질산염",1.05,"밀리그램"
201402125,D001098,"리보플라빈포스페이트나트륨",1.2,"밀리그램"
201402125,D001521,"피리독신염산염",1.5,"밀리그램"
201402142,D000793,"레보플록사신수화물",5,"밀리그램"
201402150,D000890,"둘록세틴염산염장용과립",176.47,"밀리그램"
201402151,D000890,"둘록세틴염산염장용과립",352.94,"밀리그램"
201402162,D000666,"오플록사신",3,"밀리그램"
201402164,D001098,"작약",1.67,"그램"
201402164,D000145,"클로르페니라민말레산염",1.25,"밀리그램"
201402164,D000363,"감초",1,"그램"
201402164,D000147,"반하",1.67,"그램"
201402164,D000134,"아세트아미노펜",200,"밀리그램"
201402165,D000363,"감초",0.333,"그램"
201402165,D000147,"갱미",1.660,"그램"
201402165,D001098,"대추",0.498,"그램"
201402165,D000493,"인삼",0.333,"그램"
201402165,D000134,"아세트아미노펜",200,"밀리그램"
201402171,D000065,"토피라메이트",25,"밀리그램"
201402185,D000392,"글리메피리드",2.0,"밀리그램"
201402186,D000739,"아세클로페낙",100,"밀리그램"
201402190,D000591,"트라스투주맙",120,"밀리그램"
201402205,D000334,"사이클로스포린",0.5,"밀리그램"
201402206,D000427,"멜록시캄",7.5,"밀리그램"
201402216,D000132,"베타메타손디프로피오네이트",0.64,"밀리그램"
201402216,D000075,"겐타마이신황산염",1,"밀리그램"
201402238,D000890,"둘록세틴염산염",,"밀리그램"
201402245,D001032,"탐스로신염산염",,"밀리그램"
201402270,D000890,"둘록세틴염산염장용과립",352.94,"밀리그램"
201402272,D000525,"록소프로펜나트륨수화물",,"밀리그램"
201402273,D000890,"둘록세틴염산염장용과립",176.47,"밀리그램"
201402275,D001035,"리네졸리드",2,"밀리그램"
201402276,D001262,"신나리진",25.0,"밀리그램"
201402283,D000671,"탄산수소나트륨",2.13,"그램"
201402291,D000145,"클로르페니라민말레산염",1.2,"밀리그램"
201402291,D000134,"아세트아미노펜",200,"밀리그램"
201402291,D000316,"슈도에페드린염산염",15,"밀리그램"
201402294,D000373,"클래리트로마이신",250,"밀리그램"
201402307,D000155,"에페드린염산염",12.5,"밀리그램"
